Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Football Manager 2021,2020-11-24,,"2,000,000 .. 5,000,000",Sports Interactive,SEGA,2.00E+06,5.00E+06,2.0M,5.0M
Golf With Your Friends,2020-05-19,14.99,"2,000,000 .. 5,000,000","Blacklight Interactive, Team17",Team17,2.00E+06,5.00E+06,2.0M,5.0M
FIFA 22,2021-09-30,59.99,"2,000,000 .. 5,000,000",EA Canada & EA Romania,Electronic Arts,2.00E+06,5.00E+06,2.0M,5.0M
Forza Horizon 5,2021-11-08,59.99,"2,000,000 .. 5,000,000",Playground Games,Xbox Game Studios,2.00E+06,5.00E+06,2.0M,5.0M
theHunter: Call of the Wild,2017-02-16,19.99,"2,000,000 .. 5,000,000",Expansive Worlds,Expansive Worlds,2.00E+06,5.00E+06,2.0M,5.0M
NBA 2K18,2017-09-14,,"1,000,000 .. 2,000,000",Visual Concepts,2K,1.00E+06,2.00E+06,1.0M,2.0M
Football Manager 2019,2018-11-02,,"1,000,000 .. 2,000,000",Sports Interactive,SEGA,1.00E+06,2.00E+06,1.0M,2.0M
F1 2021,2021-07-15,59.99,"1,000,000 .. 2,000,000",Codemasters,Electronic Arts,1.00E+06,2.00E+06,1.0M,2.0M
Football Manager 2022,2021-11-09,,"1,000,000 .. 2,000,000",Sports Interactive,SEGA,1.00E+06,2.00E+06,1.0M,2.0M
DiRT Rally 2.0,2019-02-25,4.99,"1,000,000 .. 2,000,000",Codemasters,"Codemasters, Electronic Arts",1.00E+06,2.00E+06,1.0M,2.0M
Project CARS,2015-05-06,,"1,000,000 .. 2,000,000",Slightly Mad Studios,"Codemasters, Slightly Mad Studios, Electronic Arts",1.00E+06,2.00E+06,1.0M,2.0M
Wreckfest,2018-06-14,29.99,"1,000,000 .. 2,000,000",Bugbear,THQ Nordic,1.00E+06,2.00E+06,1.0M,2.0M
Knockout City,2021-05-21,0.0,"1,000,000 .. 2,000,000",Velan Studios,Velan Studios,1.00E+06,2.00E+06,1.0M,2.0M
Assetto Corsa Competizione,2019-05-29,11.99,"1,000,000 .. 2,000,000",Kunos Simulazioni,505 Games,1.00E+06,2.00E+06,1.0M,2.0M
Poker Night 2,2013-04-26,,"1,000,000 .. 2,000,000",Telltale Games,Telltale Games,1.00E+06,2.00E+06,1.0M,2.0M
Steep,2016-12-02,29.99,"1,000,000 .. 2,000,000","Ubisoft Annecy, Ubisoft Montpellier, Ubisoft Kiev",Ubisoft,1.00E+06,2.00E+06,1.0M,2.0M
Poker Night at the Inventory,2010-11-22,,"1,000,000 .. 2,000,000",Telltale Games,Soldak Entertainment,1.00E+06,2.00E+06,1.0M,2.0M
Need for Speed Payback,2017-11-06,29.99,"1,000,000 .. 2,000,000",Ghost Games,Electronic Arts,1.00E+06,2.00E+06,1.0M,2.0M
Party Jousting,2016-03-01,0.0,"1,000,000 .. 2,000,000",vikingfabian.com,vikingfabian.com,1.00E+06,2.00E+06,1.0M,2.0M
Heavy Metal Machines,2018-09-19,,"1,000,000 .. 2,000,000",Hoplon,Forthright Entertainment,1.00E+06,2.00E+06,1.0M,2.0M
High Octane Drift,2016-10-11,0.0,"1,000,000 .. 2,000,000",Cruderocks,Cruderocks,1.00E+06,2.00E+06,1.0M,2.0M
eFootball  PES 2020,2019-09-10,,"1,000,000 .. 2,000,000",Konami Digital Entertainment,Konami Digital Entertainment,1.00E+06,2.00E+06,1.0M,2.0M
Ball 3D: Soccer Online,2017-03-31,0.99,"1,000,000 .. 2,000,000",Unusualsoft,Unusualsoft,1.00E+06,2.00E+06,1.0M,2.0M
SNOW - The Ultimate Edition,2020-11-11,3.74,"1,000,000 .. 2,000,000","Poppermost Productions, WastedStudios, Crytek",Crytek,1.00E+06,2.00E+06,1.0M,2.0M
NBA 2K23,2022-09-08,14.99,"1,000,000 .. 2,000,000",Visual Concepts,2K,1.00E+06,2.00E+06,1.0M,2.0M
Golf It!,2017-02-17,8.99,"1,000,000 .. 2,000,000",Perfuse Entertainment,Perfuse Entertainment,1.00E+06,2.00E+06,1.0M,2.0M
eFootball PES 2021 SEASON UPDATE,2020-09-15,,"1,000,000 .. 2,000,000",Konami Digital Entertainment,Konami Digital Entertainment,1.00E+06,2.00E+06,1.0M,2.0M
F1 2020,2020-07-09,,"1,000,000 .. 2,000,000",Codemasters,"Codemasters, Electronic Arts",1.00E+06,2.00E+06,1.0M,2.0M
EA SPORTS FIFA 21,2020-10-08,,"1,000,000 .. 2,000,000",EA Canada,Electronic Arts,1.00E+06,2.00E+06,1.0M,2.0M
CarX Drift Racing Online,2017-11-17,14.99,"1,000,000 .. 2,000,000","CarX Technologies, LLC","CarX Technologies, LLC",1.00E+06,2.00E+06,1.0M,2.0M
NBA 2K17,2016-09-20,,"500,000 .. 1,000,000",Visual Concepts,2K,5.00E+05,1.00E+06,500.0K,1.0M
F1 2019,2019-06-27,,"500,000 .. 1,000,000",Codemasters,"Codemasters, Electronic Arts",5.00E+05,1.00E+06,500.0K,1.0M
F1 2018,2018-08-23,,"500,000 .. 1,000,000",Codemasters,"Codemasters, Electronic Arts",5.00E+05,1.00E+06,500.0K,1.0M
Lethal League,2014-08-27,13.99,"500,000 .. 1,000,000",Team Reptile,Team Reptile,5.00E+05,1.00E+06,500.0K,1.0M
Nidhogg,2014-01-13,9.99,"500,000 .. 1,000,000",Messhof,Messhof,5.00E+05,1.00E+06,500.0K,1.0M
Motorsport Manager,2016-11-09,19.99,"500,000 .. 1,000,000",Playsport Games,SEGA,5.00E+05,1.00E+06,500.0K,1.0M
F1 22,2022-06-30,9.59,"500,000 .. 1,000,000",Codemasters,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
GRID Autosport,2014-06-26,,"500,000 .. 1,000,000","Codemasters Racing, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)",5.00E+05,1.00E+06,500.0K,1.0M
DiRT 4,2017-06-09,,"500,000 .. 1,000,000","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux), Electronic Arts",5.00E+05,1.00E+06,500.0K,1.0M
Descenders,2019-05-07,24.99,"500,000 .. 1,000,000",RageSquid,No More Robots,5.00E+05,1.00E+06,500.0K,1.0M
TrackMania² Stadium,2013-06-20,9.99,"500,000 .. 1,000,000",Nadeo,Ubisoft,5.00E+05,1.00E+06,500.0K,1.0M
Blood Bowl 2,2015-09-22,2.99,"500,000 .. 1,000,000",Cyanide Studios,Nacon,5.00E+05,1.00E+06,500.0K,1.0M
Skater XL - The Ultimate Skateboarding Game,2020-07-28,39.99,"500,000 .. 1,000,000",Easy Day Studios Pty Ltd,Easy Day Studios Pty Ltd,5.00E+05,1.00E+06,500.0K,1.0M
PRO EVOLUTION SOCCER 2018 LITE,2017-11-15,,"500,000 .. 1,000,000","Konami Digital Entertainment Co., Ltd",Konami Digital Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
3on3 FreeStyle: Rebound,2020-07-14,0.0,"500,000 .. 1,000,000",Joycity,Joycity,5.00E+05,1.00E+06,500.0K,1.0M
Streamline,2016-09-30,,"500,000 .. 1,000,000",Proletariat Inc.,Proletariat Inc.,5.00E+05,1.00E+06,500.0K,1.0M
Soccer Manager 2021,2020-12-16,0.0,"500,000 .. 1,000,000",Invincibles Studio Ltd,Invincibles Studio Ltd,5.00E+05,1.00E+06,500.0K,1.0M
PRO EVOLUTION SOCCER 2019 LITE,2018-12-13,,"500,000 .. 1,000,000",Konami Digital Entertainment,Konami Digital Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Copa Petrobras de Marcas,2014-11-29,,"500,000 .. 1,000,000",Reiza Studios,Reiza Studios,5.00E+05,1.00E+06,500.0K,1.0M
Pixel Puzzles Ultimate Jigsaw,2022-08-29,0.0,"500,000 .. 1,000,000",Pixel Puzzles,Pixel Puzzles,5.00E+05,1.00E+06,500.0K,1.0M
Supraball,2019-02-08,0.0,"500,000 .. 1,000,000",Supra Games,Supra Games,5.00E+05,1.00E+06,500.0K,1.0M
NBA 2K16,2015-09-29,,"500,000 .. 1,000,000",Visual Concepts,2K,5.00E+05,1.00E+06,500.0K,1.0M
Pool 2D - Poolians,2019-12-15,0.0,"500,000 .. 1,000,000",Poolians.com,ThankGame.com,5.00E+05,1.00E+06,500.0K,1.0M
Slapshot: Rebound,2020-12-07,0.0,"500,000 .. 1,000,000",Oddshot Games,Oddshot Games,5.00E+05,1.00E+06,500.0K,1.0M
Real Pool 3D - Poolians,2019-12-15,0.0,"500,000 .. 1,000,000",Poolians.com,ThankGame.com,5.00E+05,1.00E+06,500.0K,1.0M
Paunch,2019-12-04,0.0,"500,000 .. 1,000,000",Kozhakov,Kozhakov,5.00E+05,1.00E+06,500.0K,1.0M
Drunken Wrestlers 2,2019-04-01,0.0,"500,000 .. 1,000,000",Oleg Skutte,Gamegrustudio,5.00E+05,1.00E+06,500.0K,1.0M
VR Regatta - The Sailing Game,2018-01-30,29.99,"500,000 .. 1,000,000",MarineVerse,MarineVerse,5.00E+05,1.00E+06,500.0K,1.0M
Blast Zone! Tournament,2019-02-28,9.99,"500,000 .. 1,000,000",Victory Lap Games,Victory Lap Games,5.00E+05,1.00E+06,500.0K,1.0M
Achievements printer,2018-03-02,0.99,"500,000 .. 1,000,000",Easy game,Game for people,5.00E+05,1.00E+06,500.0K,1.0M
Olympic Games Tokyo 2020 – The Official Video Game,2021-06-21,39.99,"500,000 .. 1,000,000",SEGA,SEGA,5.00E+05,1.00E+06,500.0K,1.0M
Drift Streets Japan,2015-12-21,0.49,"500,000 .. 1,000,000",JDM4iK Games,SA Industry,5.00E+05,1.00E+06,500.0K,1.0M
"Football, Tactics & Glory",2018-06-01,24.99,"500,000 .. 1,000,000",Creoteam,"Creoteam, Toplitz Productions",5.00E+05,1.00E+06,500.0K,1.0M
Mount Your Friends,2014-07-29,4.99,"500,000 .. 1,000,000",Stegersaurus Software Inc.,Stegersaurus Software Inc.,5.00E+05,1.00E+06,500.0K,1.0M
Superflight,2017-11-08,2.99,"500,000 .. 1,000,000",GrizzlyGames,GrizzlyGames,5.00E+05,1.00E+06,500.0K,1.0M
MX Bikes,2019-10-07,34.99,"500,000 .. 1,000,000",PiBoSo,PiBoSo,5.00E+05,1.00E+06,500.0K,1.0M
Sonic & All-Stars Racing Transformed Collection,2013-01-31,19.99,"500,000 .. 1,000,000",Sumo Digital,SEGA,5.00E+05,1.00E+06,500.0K,1.0M
DJMAX RESPECT V,2020-03-11,49.99,"500,000 .. 1,000,000",NEOWIZ,NEOWIZ,5.00E+05,1.00E+06,500.0K,1.0M
NBA 2K22,2021-09-09,59.99,"500,000 .. 1,000,000",Visual Concepts,2K,5.00E+05,1.00E+06,500.0K,1.0M
F1 2017,2017-08-24,,"200,000 .. 500,000","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux), Electronic Arts",2.00E+05,5.00E+05,200.0K,500.0K
F1 2016,2016-09-07,,"200,000 .. 500,000","Codemasters, Feral Interactive (Mac)","Codemasters, Feral Interactive (Mac), Electronic Arts",2.00E+05,5.00E+05,200.0K,500.0K
Monday Night Combat,2011-01-24,4.99,"200,000 .. 500,000",Uber Entertainment,Uber Entertainment,2.00E+05,5.00E+05,200.0K,500.0K
Circuit Superstars,2021-10-12,19.99,"200,000 .. 500,000",Original Fire Games,Square Enix,2.00E+05,5.00E+05,200.0K,500.0K
F.I.S.T.: Forged In Shadow Torch,2021-10-02,29.99,"200,000 .. 500,000",TiGames,bilibili,2.00E+05,5.00E+05,200.0K,500.0K
PRO EVOLUTION SOCCER 2019,2018-08-29,,"200,000 .. 500,000",Konami Digital Entertainment,Konami Digital Entertainment,2.00E+05,5.00E+05,200.0K,500.0K
F1 2012,2012-09-17,,"200,000 .. 500,000",Codemasters,"Codemasters, Electronic Arts",2.00E+05,5.00E+05,200.0K,500.0K
Golf Club Wasteland,2021-09-03,9.99,"200,000 .. 500,000",Demagog Studio,Untold Tales,2.00E+05,5.00E+05,200.0K,500.0K
iRacing,2015-01-12,9.99,"200,000 .. 500,000","iRacing.com Motorsport Simulations, iRacing","iRacing.com Motorsport Simulations, iRacing",2.00E+05,5.00E+05,200.0K,500.0K
Laser League,2018-05-10,0.0,"200,000 .. 500,000","Roll7, CE-Asia, 505 Games","CE-Asia, 505 Games",2.00E+05,5.00E+05,200.0K,500.0K
Horizon Chase Turbo,2018-05-15,3.99,"200,000 .. 500,000",AQUIRIS,AQUIRIS,2.00E+05,5.00E+05,200.0K,500.0K
WWE 2K16,2016-03-10,,"200,000 .. 500,000","Visual Concepts, Yuke's Co., LTD",2K,2.00E+05,5.00E+05,200.0K,500.0K
Biped,2020-03-26,5.24,"200,000 .. 500,000",NEXT Studios,"NEXT Studios, META Publishing",2.00E+05,5.00E+05,200.0K,500.0K
PGA TOUR 2K21,2020-08-20,59.99,"200,000 .. 500,000",HB Studios Multimedia Ltd.,2K,2.00E+05,5.00E+05,200.0K,500.0K
Gas Guzzlers Extreme,2013-10-08,24.99,"200,000 .. 500,000",Gamepires,Jagex Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Quantum League,2021-04-15,9.99,"200,000 .. 500,000",Nimble Giant Entertainment,Nimble Giant Entertainment,2.00E+05,5.00E+05,200.0K,500.0K
RIDE 3,2018-11-30,39.99,"200,000 .. 500,000",Milestone S.r.l.,Milestone S.r.l.,2.00E+05,5.00E+05,200.0K,500.0K
Ultimate Fishing Simulator,2018-08-30,19.99,"200,000 .. 500,000","Bit Golem, Pancake Games, 3T Labs",Ultimate Games S.A.,2.00E+05,5.00E+05,200.0K,500.0K
TT Isle of Man: Ride on the Edge,2018-03-27,19.99,"200,000 .. 500,000",KT Racing,Nacon,2.00E+05,5.00E+05,200.0K,500.0K
NBA Playgrounds,2017-05-08,,"200,000 .. 500,000",Saber Interactive,"Mad Dog Games, LLC",2.00E+05,5.00E+05,200.0K,500.0K
WWE 2K18,2017-10-17,,"200,000 .. 500,000","Visual Concepts, Yuke's Co., LTD",2K,2.00E+05,5.00E+05,200.0K,500.0K
WWE 2K17,2017-02-07,,"200,000 .. 500,000","Visual Concepts, Yuke's Co., LTD",2K,2.00E+05,5.00E+05,200.0K,500.0K
F1 2014,2014-10-16,,"200,000 .. 500,000",Codemasters,"Codemasters, Electronic Arts",2.00E+05,5.00E+05,200.0K,500.0K
Deadly Dozen,2001-10-31,9.99,"200,000 .. 500,000",N-Fusion Interactive,Ziggurat,2.00E+05,5.00E+05,200.0K,500.0K
WWE 2K20,2019-10-21,,"200,000 .. 500,000",Visual Concepts,2K,2.00E+05,5.00E+05,200.0K,500.0K
Adventure Climb VR,2019-04-16,0.0,"200,000 .. 500,000",MXTreality,MXTreality,2.00E+05,5.00E+05,200.0K,500.0K
Soccer Manager 2018,2017-12-22,,"200,000 .. 500,000",Soccer Manager Ltd,Soccer Manager Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Soccer Manager 2015,2015-07-16,,"200,000 .. 500,000",Soccer Manager Ltd,Soccer Manager Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Soccer Manager 2017,2016-09-16,,"200,000 .. 500,000",Soccer Manager Ltd,Soccer Manager Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Soccer Manager 2016,2015-10-07,,"200,000 .. 500,000",Soccer Manager Ltd,Soccer Manager Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Paintball War,2018-06-01,0.0,"200,000 .. 500,000",ShadowWolf Games,ShadowWolf Games,2.00E+05,5.00E+05,200.0K,500.0K
Soccer Manager 2019,2018-12-19,,"200,000 .. 500,000",Soccer Manager Ltd,Soccer Manager Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Quantum League - Free Open Beta,2020-02-21,,"200,000 .. 500,000",Nimble Giant Entertainment,Nimble Giant Entertainment,2.00E+05,5.00E+05,200.0K,500.0K
Orqa FPV.SkyDive,2021-05-31,0.0,"200,000 .. 500,000","ORQA, INC.","ORQA, INC.",2.00E+05,5.00E+05,200.0K,500.0K
Victory: The Age of Racing,2016-02-12,0.0,"200,000 .. 500,000",Vae Victis Games,Vae Victis Games,2.00E+05,5.00E+05,200.0K,500.0K
Trophy Fishing 2,2017-07-13,0.0,"200,000 .. 500,000",Overgroup,Overgroup,2.00E+05,5.00E+05,200.0K,500.0K
World of Soccer,2015-08-26,,"200,000 .. 500,000",WoS Development Team,Huebotics,2.00E+05,5.00E+05,200.0K,500.0K
ACE - Arena: Cyber Evolution,2014-08-18,,"200,000 .. 500,000",Spearhead Games,Spearhead Games,2.00E+05,5.00E+05,200.0K,500.0K
Kreedz Climbing,2017-06-15,0.0,"200,000 .. 500,000",ObsessionSoft,ObsessionSoft,2.00E+05,5.00E+05,200.0K,500.0K
Football Manager 2020 Touch,2019-11-19,,"200,000 .. 500,000",Sports Interactive,SEGA,2.00E+05,5.00E+05,200.0K,500.0K
Project CARS - Pagani Edition,2016-10-28,,"200,000 .. 500,000",Slightly Mad Studios,"Slightly Mad Studios, BANDAI NAMCO Entertainment",2.00E+05,5.00E+05,200.0K,500.0K
Colin McRae Rally,2014-07-30,,"200,000 .. 500,000",Codemasters Digital,Codemasters,2.00E+05,5.00E+05,200.0K,500.0K
Zaccaria Pinball,2016-06-16,0.0,"200,000 .. 500,000",Magic Pixel Kft.,Magic Pixel Kft.,2.00E+05,5.00E+05,200.0K,500.0K
Super Buckyball Tournament Preseason,2020-11-19,,"200,000 .. 500,000",Pathea Games,Pathea Games,2.00E+05,5.00E+05,200.0K,500.0K
Soccer Manager 2020,2020-01-29,0.0,"200,000 .. 500,000",Soccer Manager Ltd,Soccer Manager Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Rushdown Revolt - Alpha Testing,2021-01-27,,"200,000 .. 500,000",Vortex Games,Vortex Games,2.00E+05,5.00E+05,200.0K,500.0K
Poker Championship,2019-09-25,0.0,"200,000 .. 500,000",BBstudio Inc.,BBstudio Inc.,2.00E+05,5.00E+05,200.0K,500.0K
Pool Nation FX Lite,2015-12-07,0.0,"200,000 .. 500,000",Cherry Pop Games,Cherry Pop Games,2.00E+05,5.00E+05,200.0K,500.0K
WGT Golf,2020-04-13,0.0,"200,000 .. 500,000",Topgolf Media,Topgolf Media,2.00E+05,5.00E+05,200.0K,500.0K
Ashland:Explore,2020-04-23,,"200,000 .. 500,000","探X索, Explore X Studio","探X索, Explore X Studio",2.00E+05,5.00E+05,200.0K,500.0K
Gridiron,2020-07-23,,"200,000 .. 500,000",1336 Studios,1336 Studios,2.00E+05,5.00E+05,200.0K,500.0K
Wrecked,2018-04-01,0.0,"200,000 .. 500,000",Marco Amadei,Corvostudio di Amadei Marco,2.00E+05,5.00E+05,200.0K,500.0K
IOSoccer,2018-06-08,0.0,"200,000 .. 500,000",IOSoccer Team,IOSoccer Team,2.00E+05,5.00E+05,200.0K,500.0K
Slapshot,2019-03-08,,"200,000 .. 500,000",Oddshot Games,Oddshot Games,2.00E+05,5.00E+05,200.0K,500.0K
Professional Fishing,2018-11-30,0.0,"200,000 .. 500,000",MasterCode,Ultimate Games S.A.,2.00E+05,5.00E+05,200.0K,500.0K
MadOut2 BigCityOnline [CLOSED],2017-02-21,0.0,"200,000 .. 500,000",MadOut Games,MadOut Games,2.00E+05,5.00E+05,200.0K,500.0K
Aster Fpv Drone Simulator,2020-10-22,19.99,"200,000 .. 500,000",Emmanuel Perrillon,Emmanuel Perrillon,2.00E+05,5.00E+05,200.0K,500.0K
JDM Tuner Racing,2016-06-07,0.99,"200,000 .. 500,000",JDM4iK,Droid Riot,2.00E+05,5.00E+05,200.0K,500.0K
Battle Ram,2023-01-05,3.99,"200,000 .. 500,000","Wloop777, Anatoliy Loginovskikh",khukhrovr  ,2.00E+05,5.00E+05,200.0K,500.0K
Slipstream 5000,2015-10-09,2.99,"200,000 .. 500,000","Gremlin Interactive, The Software Refinery",Funbox Media Ltd,2.00E+05,5.00E+05,200.0K,500.0K
ROCKETSROCKETSROCKETS,2015-05-01,6.99,"200,000 .. 500,000","Radial Games Corp, Loren Bednar, Dr. Kimberly Voll, Lindsay Jorgensen",Radial Games Corp,2.00E+05,5.00E+05,200.0K,500.0K
Worms Crazy Golf,2011-10-19,9.99,"200,000 .. 500,000",Team17 Digital Ltd,Team17 Digital Ltd,2.00E+05,5.00E+05,200.0K,500.0K
Mind Spheres,2016-07-08,0.99,"200,000 .. 500,000",Microblast Games,SA Industry,2.00E+05,5.00E+05,200.0K,500.0K
Depth Hunter 2: Deep Dive,2014-08-20,17.99,"200,000 .. 500,000",Biart Company LLC,Biart Company LLC,2.00E+05,5.00E+05,200.0K,500.0K
Teddy Floppy Ear - The Race,2015-05-22,,"200,000 .. 500,000",Forever Entertainment S. A.,Forever Entertainment S. A.,2.00E+05,5.00E+05,200.0K,500.0K
AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,2011-11-23,9.99,"200,000 .. 500,000","Dejobaan Games, LLC, Owlchemy Labs","Dejobaan Games, LLC",2.00E+05,5.00E+05,200.0K,500.0K
Headsnatchers,2019-11-07,2.99,"200,000 .. 500,000",IguanaBee,Iceberg Interactive,2.00E+05,5.00E+05,200.0K,500.0K
Jet Racing Extreme: The First Encounter,2015-07-14,3.99,"200,000 .. 500,000",Real Dynamics,Real Dynamics,2.00E+05,5.00E+05,200.0K,500.0K
电竞俱乐部/ESports Club,2017-06-29,8.99,"200,000 .. 500,000","Hangzhou Xinlan Network Technology Co.,Ltd.","Hangzhou Xinlan Network Technology Co.,Ltd.",2.00E+05,5.00E+05,200.0K,500.0K
FURIDASHI: Drift Cyber Sport,2017-11-02,17.99,"200,000 .. 500,000",Drift Physics Crew,Drift Physics Crew,2.00E+05,5.00E+05,200.0K,500.0K
Eastside Hockey Manager,2015-12-01,19.99,"200,000 .. 500,000",Sports Interactive,SEGA,2.00E+05,5.00E+05,200.0K,500.0K
MXGP - The Official Motocross Videogame,2014-03-28,9.99,"200,000 .. 500,000",Milestone S.r.l.,"Plug In Digital, Milestone S.r.l.",2.00E+05,5.00E+05,200.0K,500.0K
Disc Jam,2017-03-07,2.99,"200,000 .. 500,000",High Horse Entertainment,High Horse Entertainment,2.00E+05,5.00E+05,200.0K,500.0K
Ice Lakes,2016-04-19,14.99,"200,000 .. 500,000",Iceflake Studios,Paradox Interactive,2.00E+05,5.00E+05,200.0K,500.0K
BOXVR,2019-05-21,29.99,"200,000 .. 500,000",FitXR,FitXR,2.00E+05,5.00E+05,200.0K,500.0K
Need for Drive - Open World Multiplayer Racing,2021-02-17,0.39,"200,000 .. 500,000",Success Games,"Success Games, Cristian Manolachi, Atomic Fabrik",2.00E+05,5.00E+05,200.0K,500.0K
Blood Bowl: Chaos Edition,2012-10-11,1.49,"200,000 .. 500,000",Cyanide Studios,Cyanide Studios,2.00E+05,5.00E+05,200.0K,500.0K
Creed: Rise to Glory,2018-09-25,29.99,"200,000 .. 500,000",Survios,Survios,2.00E+05,5.00E+05,200.0K,500.0K
STRIDE,2022-06-10,19.99,"200,000 .. 500,000",Joy Way,Joy Way,2.00E+05,5.00E+05,200.0K,500.0K
Automobilista,2016-08-24,24.99,"200,000 .. 500,000",Reiza Studios,Reiza Studios,2.00E+05,5.00E+05,200.0K,500.0K
Kopanito All-Stars Soccer,2016-11-16,5.99,"200,000 .. 500,000",Merixgames,Merixgames,2.00E+05,5.00E+05,200.0K,500.0K
KartKraft,2018-11-01,24.99,"200,000 .. 500,000",Motorsport Games,Motorsport Games,2.00E+05,5.00E+05,200.0K,500.0K
Kabounce,2018-05-29,14.99,"200,000 .. 500,000",Stitch Heads Entertainment,Stitch Heads Entertainment,2.00E+05,5.00E+05,200.0K,500.0K
Absolute Drift,2015-07-29,3.59,"200,000 .. 500,000","Funselektor Labs Inc., FlippFly",Funselektor Labs Inc.,2.00E+05,5.00E+05,200.0K,500.0K
Pool Nation,2013-10-18,6.99,"200,000 .. 500,000",Cherry Pop Games,Cherry Pop Games,2.00E+05,5.00E+05,200.0K,500.0K
Madden NFL 21,2020-08-28,,"200,000 .. 500,000",Electronic Arts,Electronic Arts,2.00E+05,5.00E+05,200.0K,500.0K
WWE 2K19,2018-10-08,,"200,000 .. 500,000","Visual Concepts, Yuke's Co., LTD",2K,2.00E+05,5.00E+05,200.0K,500.0K
Eleven Table Tennis,2016-06-20,29.99,"200,000 .. 500,000",For Fun Labs,For Fun Labs,2.00E+05,5.00E+05,200.0K,500.0K
The Thrill of the Fight - VR Boxing,2016-07-01,9.99,"200,000 .. 500,000",Sealost Interactive LLC,Sealost Interactive LLC,2.00E+05,5.00E+05,200.0K,500.0K
Robot Roller-Derby Disco Dodgeball,2015-02-19,9.99,"200,000 .. 500,000",Erik Asmussen,Erik Asmussen,2.00E+05,5.00E+05,200.0K,500.0K
Madden NFL 22,2021-08-19,59.99,"200,000 .. 500,000",Tiburon,Electronic Arts,2.00E+05,5.00E+05,200.0K,500.0K
art of rally,2020-09-23,14.99,"200,000 .. 500,000",Funselektor Labs Inc.,Funselektor Labs Inc.,2.00E+05,5.00E+05,200.0K,500.0K
GRID,2019-10-10,19.99,"200,000 .. 500,000",Codemasters,"Codemasters, Electronic Arts",2.00E+05,5.00E+05,200.0K,500.0K
Teamfight Manager,2021-03-01,9.99,"200,000 .. 500,000",Team Samoyed,Team Samoyed,2.00E+05,5.00E+05,200.0K,500.0K
Undisputed,2023-01-31,29.99,"200,000 .. 500,000",Steel City Interactive,Steel City Interactive,2.00E+05,5.00E+05,200.0K,500.0K
Lethal League Blaze,2018-10-24,19.99,"200,000 .. 500,000",Team Reptile,Team Reptile,2.00E+05,5.00E+05,200.0K,500.0K
Automobilista 2,2020-03-31,39.99,"200,000 .. 500,000",Reiza Studios,Reiza Studios,2.00E+05,5.00E+05,200.0K,500.0K
rFactor 2,2013-03-28,29.99,"200,000 .. 500,000",Studio 397,Studio 397,2.00E+05,5.00E+05,200.0K,500.0K
PIPE by BMX Streets,2018-03-15,9.99,"200,000 .. 500,000",Mash Games,Mash Games,2.00E+05,5.00E+05,200.0K,500.0K
Russian Life Simulator,2019-05-17,0.28,"200,000 .. 500,000",GosDev Production,"Abama Entertainment, GosDev Production",2.00E+05,5.00E+05,200.0K,500.0K
Liftoff: FPV Drone Racing,2018-09-13,19.99,"200,000 .. 500,000",LuGus Studios,LuGus Studios,2.00E+05,5.00E+05,200.0K,500.0K
RIDE 4,2020-10-08,49.99,"200,000 .. 500,000",Milestone S.r.l.,Milestone S.r.l.,2.00E+05,5.00E+05,200.0K,500.0K
WWE 2K22,2022-03-10,59.99,"200,000 .. 500,000",Visual Concepts,2K,2.00E+05,5.00E+05,200.0K,500.0K
House of Detention,2020-05-29,0.27,"200,000 .. 500,000","Aniki, Male Union ♂",Dungeon Master,2.00E+05,5.00E+05,200.0K,500.0K
Session: Skate Sim,2022-09-22,39.99,"200,000 .. 500,000",crea-ture Studios Inc.,Nacon,2.00E+05,5.00E+05,200.0K,500.0K
Pro Soccer Online,2021-11-15,9.99,"200,000 .. 500,000",Skywall Studios LLC,Skywall Studios LLC,2.00E+05,5.00E+05,200.0K,500.0K
Football Manager 2023,2022-11-07,59.99,"200,000 .. 500,000",Sports Interactive,SEGA,2.00E+05,5.00E+05,200.0K,500.0K
Super Mega Baseball 2,2018-04-30,19.99,"100,000 .. 200,000",Metalhead Software Inc.,Electronic Arts,1.00E+05,2.00E+05,100.0K,200.0K
AaAaAA!!! - A Reckless Disregard for Gravity,2009-09-03,9.99,"100,000 .. 200,000","Dejobaan Games, LLC","Dejobaan Games, LLC",1.00E+05,2.00E+05,100.0K,200.0K
