Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Marcella Moon: Curse of the Black Cat,2021-10-01,9.99,"0 .. 20,000",Hidden Ocean Games,Hidden Ocean Games,0.00E+00,2.00E+04,0,20.0K
Before Began 开始之前,2021-04-29,2.99,"0 .. 20,000",TSW_Han,TSW,0.00E+00,2.00E+04,0,20.0K
BURNT ASHES,2021-04-14,1.5,"0 .. 20,000","ZYAD ALSHASHO, TAHA CJ",PANOMIXGAMES,0.00E+00,2.00E+04,0,20.0K
Jolly Bunny's Adventure,2021-06-08,1.01,"0 .. 20,000",weird bloom,weird bloom,0.00E+00,2.00E+04,0,20.0K
Stinky feet: The adventure of BigFoot,2021-12-17,14.99,"0 .. 20,000",StrvStraja,StrvStraja,0.00E+00,2.00E+04,0,20.0K
Whispered Secrets: Ripple of the Heart Collector's Edition,2021-05-14,9.99,"0 .. 20,000",GrandMA Studios,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
The Case of Maneki,2022-03-20,9.99,"0 .. 20,000",Zmakesgames,Zmakesgames,0.00E+00,2.00E+04,0,20.0K
My Living Things,2021-07-26,3.99,"0 .. 20,000",L.S. Frei,L.S. Frei,0.00E+00,2.00E+04,0,20.0K
Crystalreach Islands,2022-11-09,8.99,"0 .. 20,000",Majao Games,Majao Games,0.00E+00,2.00E+04,0,20.0K
Pluvia - Episode I,2021-11-08,4.99,"0 .. 20,000",BitLogis,BitLogis,0.00E+00,2.00E+04,0,20.0K
Your Show Has Been Cancelled,2021-09-17,7.99,"0 .. 20,000",Christopher Hahn,Christopher Hahn,0.00E+00,2.00E+04,0,20.0K
City Legends: The Curse of the Crimson Shadow Collector's Edition,2021-09-21,6.99,"0 .. 20,000",DominiGames,DominiGames,0.00E+00,2.00E+04,0,20.0K
Fira,2022-07-15,14.99,"0 .. 20,000",Azowyl,Azowyl,0.00E+00,2.00E+04,0,20.0K
Alone: Recode,2021-09-24,4.99,"0 .. 20,000",Fengraf,Fengraf,0.00E+00,2.00E+04,0,20.0K
Moonsters,2021-11-11,14.99,"0 .. 20,000",Pokenomy,Pokenomy,0.00E+00,2.00E+04,0,20.0K
Project: Cow,2021-10-01,1.99,"0 .. 20,000",Duo Games,Duo Games,0.00E+00,2.00E+04,0,20.0K
Faraway: Arctic Escape,2023-02-27,4.99,"0 .. 20,000",Pine Studio,Snapbreak,0.00E+00,2.00E+04,0,20.0K
地獄廚房RPG,2021-10-07,1.79,"0 .. 20,000",水豚,"水豚獨立遊戲, RMAsia",0.00E+00,2.00E+04,0,20.0K
Toolnich Village,2021-10-13,0.99,"0 .. 20,000",Bionutul,Bionutul,0.00E+00,2.00E+04,0,20.0K
Rubicon : a conspiracy of silence,2021-10-20,9.99,"0 .. 20,000","Midnight Mood Studio, La Belle Games",La Belle Games,0.00E+00,2.00E+04,0,20.0K
DARK MAGIC 2,2021-10-15,0.99,"0 .. 20,000",FEDOS CHANNEL,FEDOS CHANNEL,0.00E+00,2.00E+04,0,20.0K
In the Wild,2021-11-02,4.99,"0 .. 20,000","Ben Montoya, Chris Cooper",WeebMedia,0.00E+00,2.00E+04,0,20.0K
Always The Same Nightmare,2021-10-18,11.99,"0 .. 20,000",DreamVeloper Studio,DreamVeloper Studio,0.00E+00,2.00E+04,0,20.0K
Gruta,2022-12-24,2.99,"0 .. 20,000",Capi Capi,Capi Capi,0.00E+00,2.00E+04,0,20.0K
The Railway,2021-11-04,1.99,"0 .. 20,000",Honest Novels,Honest Novels,0.00E+00,2.00E+04,0,20.0K
The Five Covens,2021-11-17,2.49,"0 .. 20,000",rBornGames,Gammera Nest,0.00E+00,2.00E+04,0,20.0K
The Thing from Nowhere,2023-02-01,1.99,"0 .. 20,000",Sun Bay Games,Sun Bay Games,0.00E+00,2.00E+04,0,20.0K
Press D to Die,2022-08-07,1.99,"0 .. 20,000",Mayo Bandits,Mayo Bandits,0.00E+00,2.00E+04,0,20.0K
Ending Way,2021-12-27,5.99,"0 .. 20,000",Jonathan Demir,Jonathan Demir,0.00E+00,2.00E+04,0,20.0K
Escape from Covid,2021-12-20,0.99,"0 .. 20,000",Justin M.,Justin M.,0.00E+00,2.00E+04,0,20.0K
The Pest,2022-05-18,0.0,"0 .. 20,000",Ostap Trush,"Ostap Trush, Multiverse Experience",0.00E+00,2.00E+04,0,20.0K
Running Challenge,2021-12-22,0.99,"0 .. 20,000",Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,0.00E+00,2.00E+04,0,20.0K
Snakepit Larry,2022-01-01,0.99,"0 .. 20,000",Gene-Z Games,Gene-Z Games,0.00E+00,2.00E+04,0,20.0K
amazin' George Remastered,2021-12-29,3.99,"0 .. 20,000",Spacefarer Games Limited,Dark Design Studios Holdings Co. Ltd,0.00E+00,2.00E+04,0,20.0K
Uncolored Bob II,2021-12-31,2.99,"0 .. 20,000",HDSTGames,HDSTGames,0.00E+00,2.00E+04,0,20.0K
OtterQuest,2022-01-30,4.99,"0 .. 20,000",Arkadia Galactic,Arkadia Galactic,0.00E+00,2.00E+04,0,20.0K
Anyway,2022-02-22,5.99,"0 .. 20,000","Jule Lieding, Margarita Gosman, Katharina Ziolkowski, Lion Krause, Larissa Scheiwe",SpielmannSpiel,0.00E+00,2.00E+04,0,20.0K
Cannon Canines,2022-08-21,3.99,"0 .. 20,000",Ossifrage Games LLC,Ossifrage Games LLC,0.00E+00,2.00E+04,0,20.0K
DRAGON NINJA BYOKA,2022-05-05,8.99,"0 .. 20,000",EXCompute,EXCompute,0.00E+00,2.00E+04,0,20.0K
The House of Big people,2022-02-02,1.99,"0 .. 20,000","GiBar, REANIMATO.RUS",RoBot,0.00E+00,2.00E+04,0,20.0K
Spirits Chronicles: Born in Flames Collector's Edition,2022-02-08,6.99,"0 .. 20,000",DominiGames,DominiGames,0.00E+00,2.00E+04,0,20.0K
Labyrinth deLux - A Crusoe Quest,2022-03-02,7.99,"0 .. 20,000","Enigma Film GmbH, K5 Factory GmbH",K5 Factory GmbH,0.00E+00,2.00E+04,0,20.0K
My Kindergarten Learning Adventure,2022-03-13,5.99,"0 .. 20,000",Sprott Games,Degica,0.00E+00,2.00E+04,0,20.0K
Jumpy Ball Happy Fun Time,2022-02-16,0.99,"0 .. 20,000",Gabriel Brock,Gabriel Brock,0.00E+00,2.00E+04,0,20.0K
Blob Boy,2022-03-04,0.99,"0 .. 20,000",Radwog Games,Radwog Games,0.00E+00,2.00E+04,0,20.0K
Nova Slash: Unparalleled Power,2022-03-24,0.99,"0 .. 20,000",Icuzo,Icuzo,0.00E+00,2.00E+04,0,20.0K
Maze: Pedestal of Trials,2022-06-23,1.49,"0 .. 20,000",TreeFall Studios L.L.C.,TreeFall Studios L.L.C.,0.00E+00,2.00E+04,0,20.0K
Tick,2022-04-06,0.99,"0 .. 20,000",一抹红茶,一抹红茶,0.00E+00,2.00E+04,0,20.0K
Abyss Memory Fallen Angel and the Path of Magic,2022-04-27,4.99,"0 .. 20,000",BYKING Inc.,BYKING Inc.,0.00E+00,2.00E+04,0,20.0K
Ball Pain,2022-03-14,3.99,"0 .. 20,000",FG Realm,FG Realm,0.00E+00,2.00E+04,0,20.0K
Mickey Storm and the Cursed Mask,2022-04-29,24.99,"0 .. 20,000",Triangle Studios,Lion Castle Entertainment,0.00E+00,2.00E+04,0,20.0K
Adventures of Samuel: The Worst Game Ever Made,2022-03-23,4.99,"0 .. 20,000",Some guy named Gerald,Some guy named Gerald,0.00E+00,2.00E+04,0,20.0K
Planet Conqueror,2022-04-08,0.79,"0 .. 20,000",Tomas Daugela,Tomas Daugela,0.00E+00,2.00E+04,0,20.0K
Die Die Die And Try,2022-04-04,2.99,"0 .. 20,000",Vozif Corp,Vozif Corp,0.00E+00,2.00E+04,0,20.0K
Bird and Beast Fantasy,2022-04-07,0.99,"0 .. 20,000","雍乐蜜獾, Happy Honey Badger","雍乐蜜獾, Happy Honey Badger",0.00E+00,2.00E+04,0,20.0K
Super Trunko Go,2023-02-22,8.99,"0 .. 20,000",88 Polygons,88 Polygons,0.00E+00,2.00E+04,0,20.0K
Roly Poly,2022-04-19,11.99,"0 .. 20,000",echomune,echomune,0.00E+00,2.00E+04,0,20.0K
TERROVOX,2022-05-04,1.99,"0 .. 20,000",TeemTroom,TeemTroom,0.00E+00,2.00E+04,0,20.0K
Mirages of Winter,2022-11-22,9.99,"0 .. 20,000",Mirari Games,PID Games,0.00E+00,2.00E+04,0,20.0K
Elemental Angel Ⅲ,2022-04-27,3.99,"0 .. 20,000",Small Game,Small Game,0.00E+00,2.00E+04,0,20.0K
Vacation Adventures: Park Ranger 13,2022-04-28,6.99,"0 .. 20,000",Casual Arts,Casual Arts,0.00E+00,2.00E+04,0,20.0K
LAB,2022-05-11,6.99,"0 .. 20,000",orange,orange,0.00E+00,2.00E+04,0,20.0K
bluem,2022-05-06,0.99,"0 .. 20,000",team bluem,team bluem,0.00E+00,2.00E+04,0,20.0K
COPS 2170 The Power of Law,2022-06-10,5.99,"0 .. 20,000",GFI,GFI,0.00E+00,2.00E+04,0,20.0K
Purrate Adventure: Volcano Isle,2022-05-12,2.99,"0 .. 20,000",Chai Games,Chai Games,0.00E+00,2.00E+04,0,20.0K
Palmas,2022-05-18,4.99,"0 .. 20,000",palmasandpazu,palmasandpazu,0.00E+00,2.00E+04,0,20.0K
Roomli,2022-06-10,2.99,"0 .. 20,000",Light Bulb Engine,Light Bulb Engine,0.00E+00,2.00E+04,0,20.0K
Keita's Adventures on the African Savannah,2022-06-12,0.99,"0 .. 20,000",African boy Keita studio,African boy Keita studio,0.00E+00,2.00E+04,0,20.0K
Tactical Recon,2022-10-03,3.99,"0 .. 20,000",Ekren Media,Freddy Ekren,0.00E+00,2.00E+04,0,20.0K
Reed The Robotanist Plus,2022-08-18,4.99,"0 .. 20,000","MaxjkZERO, Pash",Hoversports Studios LLC,0.00E+00,2.00E+04,0,20.0K
Chameleon - DYH,2022-07-25,9.99,"0 .. 20,000",DYH,WinCode,0.00E+00,2.00E+04,0,20.0K
Gift from the Gods,2022-06-20,1.99,"0 .. 20,000","Denton Designs, Ocean Software",Pixel Games UK,0.00E+00,2.00E+04,0,20.0K
Stoney's Adventure,2022-12-26,9.99,"0 .. 20,000",STONEYADVGAME,STONEYADVGAME,0.00E+00,2.00E+04,0,20.0K
SUSHI ALONe,2022-07-15,4.99,"0 .. 20,000",べすとまん,べすとまん,0.00E+00,2.00E+04,0,20.0K
Auf Wiedersehen Monty (CPC/Spectrum),2022-07-18,1.99,"0 .. 20,000",Gremlin Graphics,Pixel Games UK,0.00E+00,2.00E+04,0,20.0K
Witch girl got killed.,2022-08-24,2.99,"0 .. 20,000",AlleyInn/路地裏の宿屋,AlleyInn/路地裏の宿屋,0.00E+00,2.00E+04,0,20.0K
WalkBot,2022-08-25,6.99,"0 .. 20,000",Pointless Games AB,Pointless Games AB,0.00E+00,2.00E+04,0,20.0K
Re;quartz零度,2022-08-12,34.99,"0 .. 20,000",B-cluster,B-cluster,0.00E+00,2.00E+04,0,20.0K
Note of Janus,2022-08-05,11.99,"0 .. 20,000",WOOAS,"WOOAS, Delight",0.00E+00,2.00E+04,0,20.0K
BLINNK and the Vacuum of Space,2023-01-17,24.99,"0 .. 20,000",Changingday,Changingday,0.00E+00,2.00E+04,0,20.0K
Stanislav,2022-10-20,4.04,"0 .. 20,000",Sumo Studio,Sumo Studio,0.00E+00,2.00E+04,0,20.0K
Hooligan James,2022-09-11,8.99,"0 .. 20,000",Orange Squeeb,Orange Squeeb,0.00E+00,2.00E+04,0,20.0K
Mycorrhiza,2022-09-30,11.99,"0 .. 20,000","Distorted Wanderers, Tim Reichert",Tim Reichert,0.00E+00,2.00E+04,0,20.0K
Dodge The Missionaries,2022-09-20,5.99,"0 .. 20,000","Erik McCoy - F4ngb0n3, Brady Stanton - ThePhilly_",HandiQuack Studios,0.00E+00,2.00E+04,0,20.0K
Score Gun,2022-09-27,0.99,"0 .. 20,000",AL Games Group,AL Games Group,0.00E+00,2.00E+04,0,20.0K
Masterchef Ice Cream Edition,2022-10-11,0.39,"0 .. 20,000",new dev,new dev,0.00E+00,2.00E+04,0,20.0K
Pogo Rage: The Awakening,2022-10-17,8.99,"0 .. 20,000",Aerumna Studios,Aerumna Studios,0.00E+00,2.00E+04,0,20.0K
Dork,2022-10-25,6.99,"0 .. 20,000",Hokus Pokus Games Ltd,Hokus Pokus Games Ltd,0.00E+00,2.00E+04,0,20.0K
Brisk Square,2022-12-23,9.99,"0 .. 20,000",Outerlynx,Outerlynx,0.00E+00,2.00E+04,0,20.0K
Uproot,2022-11-04,4.99,"0 .. 20,000",Strongshell Software,Strongshell Software,0.00E+00,2.00E+04,0,20.0K
Teresa Moontyners - In the lair of the beast,2022-12-14,8.99,"0 .. 20,000",1Monkey2Brains,1Monkey2Brains,0.00E+00,2.00E+04,0,20.0K
Super Crazy Chickens,2022-11-01,1.99,"0 .. 20,000",The Freak World,The Freak World,0.00E+00,2.00E+04,0,20.0K
Talesworth Adventure: The Lost Artifacts,2022-11-21,4.99,"0 .. 20,000",Talesworth Game Studio,Talesworth Game Studio,0.00E+00,2.00E+04,0,20.0K
A hundred kinds of your smile,2022-11-10,1.59,"0 .. 20,000",myigloo,myigloo,0.00E+00,2.00E+04,0,20.0K
Princess Ruby,2022-12-08,6.99,"0 .. 20,000",Creative Distractions,Creative Distractions,0.00E+00,2.00E+04,0,20.0K
Finding Fifi,2022-11-30,2.99,"0 .. 20,000",3.5Cats,3.5Cats,0.00E+00,2.00E+04,0,20.0K
Road Trip USA 2: West Collector's Edition,2022-11-29,6.99,"0 .. 20,000",Max the Cat Studios Ltd.,Max the Cat Studios Ltd.,0.00E+00,2.00E+04,0,20.0K
Graceward - Complete Edition,2022-12-25,8.99,"0 .. 20,000",Thinking of Cremation?,Thinking of Cremation?,0.00E+00,2.00E+04,0,20.0K
Beau & Bow,2022-12-21,1.99,"0 .. 20,000",A. T. Ferrell,Studio Ten/Ten,0.00E+00,2.00E+04,0,20.0K
The Green Room Experiment (Episode 1),2023-01-27,14.99,"0 .. 20,000",Amanclo Video Games,Amanclo Video Games,0.00E+00,2.00E+04,0,20.0K
Knight Flight,2022-12-22,14.99,"0 .. 20,000",Games Foundation GmbH,Games Foundation GmbH,0.00E+00,2.00E+04,0,20.0K
The Motorcycle,2023-01-09,1.99,"0 .. 20,000",Tobacom,Tobacom,0.00E+00,2.00E+04,0,20.0K
Dancing Pandas,2022-12-25,7.99,"0 .. 20,000","Panda Games, Nopia",Panda Games,0.00E+00,2.00E+04,0,20.0K
Amabilly,2023-01-30,4.99,"0 .. 20,000",lightUP,lightUP,0.00E+00,2.00E+04,0,20.0K
House of Shadow,2023-01-16,1.49,"0 .. 20,000",High Clarity Games,High Clarity Games,0.00E+00,2.00E+04,0,20.0K
Avoid The Rain 2,2023-01-18,3.99,"0 .. 20,000",黑之翅膀,HZ·Game,0.00E+00,2.00E+04,0,20.0K
PHANOTIA I: ESCAVIVE,2023-01-31,1.99,"0 .. 20,000","KANNGI, YUGKON UNION",YUGKON UNION,0.00E+00,2.00E+04,0,20.0K
Animal portal - Puzzle,2023-01-31,4.99,"0 .. 20,000",Super X vision,Puzzle World,0.00E+00,2.00E+04,0,20.0K
Ultimate Flight Simulator Pro,2023-02-02,2.99,"0 .. 20,000","Yusuf Islam Seyhan, Samet Acar",Inspector Studios,0.00E+00,2.00E+04,0,20.0K
Polar Bear Game,2023-02-10,2.99,"0 .. 20,000",Joseph Cook,Joseph Cook,0.00E+00,2.00E+04,0,20.0K
DownhillMadness,2023-02-27,8.99,"0 .. 20,000",Shoulders of Giants Studios,Shoulders of Giants Studios,0.00E+00,2.00E+04,0,20.0K
Mind The Pipes!,2023-02-14,0.79,"0 .. 20,000",Oliver Orlowski,Oliver Orlowski,0.00E+00,2.00E+04,0,20.0K
Mega Sudoku - Binary & Suguru,2023-02-16,7.99,"0 .. 20,000",Graphium Studio,Denda Games,0.00E+00,2.00E+04,0,20.0K
Retired Waves,2023-02-22,5.0,"0 .. 20,000",Bing Liu,Bing Liu,0.00E+00,2.00E+04,0,20.0K
The Sea of Death,2023-02-17,3.99,"0 .. 20,000",Hoit Studio,Hoit Studio,0.00E+00,2.00E+04,0,20.0K
Spellarium 9 Match 3 Puzzle,2023-02-21,8.99,"0 .. 20,000","LGT SIA, https://www.facebook.com/lgtsia",LGT SIA,0.00E+00,2.00E+04,0,20.0K
Remembering/Not remembering Sin,2023-02-23,3.99,"0 .. 20,000",uehara,uehara,0.00E+00,2.00E+04,0,20.0K
CardShark,2023-03-01,5.99,"0 .. 20,000",Brandon Taylor,Brandon Taylor,0.00E+00,2.00E+04,0,20.0K
Water tank| 貯水槽,2023-03-30,4.0,"0 .. 20,000",ribbongames,ribbongames,0.00E+00,2.00E+04,0,20.0K
The Adventures of LinShanHai - Chapter2:Bus Bombing,2023-03-03,0.99,"0 .. 20,000",QZQ Studio,QZQ Studio,0.00E+00,2.00E+04,0,20.0K
Ugmania,2023-03-08,0.99,"0 .. 20,000",ErroneousCreationist,ErroneousCreationist,0.00E+00,2.00E+04,0,20.0K
The Aching,2023-04-05,7.49,"0 .. 20,000",Hadrosaurus Software,Hadrosaurus Software,0.00E+00,2.00E+04,0,20.0K
Goospace,2023-03-18,3.99,"0 .. 20,000","TTeokLeaf, Wojtek",TTeokLeaf,0.00E+00,2.00E+04,0,20.0K
Walstikski,2023-03-16,0.99,"0 .. 20,000","Elliott Haddad, Luckiest Duck Productions","Elliott Haddad, Luckiest Duck Productions",0.00E+00,2.00E+04,0,20.0K
All Goblin,2023-03-28,4.99,"0 .. 20,000",Proper Goblin,Proper Goblin,0.00E+00,2.00E+04,0,20.0K
Somnus,2023-04-05,0.79,"0 .. 20,000",galesoozka,galesoozka,0.00E+00,2.00E+04,0,20.0K
Star Balls,2015-08-18,4.99,"0 .. 20,000",Bolder Games,Bolder Games,0.00E+00,2.00E+04,0,20.0K
Echoes of the Past: The Revenge of the Witch Collector's Edition,2016-05-31,6.99,"0 .. 20,000",Orneon,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
ikenie,2016-08-09,2.99,"0 .. 20,000",Akumu Games,Akumu Games,0.00E+00,2.00E+04,0,20.0K
"Minions, Monsters, and Madness",2017-01-10,3.99,"0 .. 20,000",Adam Hebert,Adam Hebert,0.00E+00,2.00E+04,0,20.0K
Baru and the Spirit Prince,2016-12-29,3.99,"0 .. 20,000","Tingly, LLC","Tingly, LLC",0.00E+00,2.00E+04,0,20.0K
Orbiz,2017-02-17,14.99,"0 .. 20,000",Anoman Studio,Anoman Studio,0.00E+00,2.00E+04,0,20.0K
Nevertales: Smoke and Mirrors Collector's Edition,2017-05-08,9.99,"0 .. 20,000",Mad Head Games,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Humble Abode,2017-06-27,0.99,"0 .. 20,000",Venomyth Game Studio,Venomyth Game Studio,0.00E+00,2.00E+04,0,20.0K
Danse Macabre: Crimson Cabaret Collector's Edition,2017-07-10,9.99,"0 .. 20,000",Eipix Entertainment,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Chimeras: The Signs of Prophecy Collector's Edition,2017-07-21,9.99,"0 .. 20,000",Elephant Games,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Dr. Dungeon's MADMAN!,2017-07-27,14.99,"0 .. 20,000",Robert J. Deutsch,Robert J. Deutsch,0.00E+00,2.00E+04,0,20.0K
DepthMera,2017-07-27,0.99,"0 .. 20,000",David Sofer,David Sofer,0.00E+00,2.00E+04,0,20.0K
Beyond the Horizon,2017-09-22,4.99,"0 .. 20,000",Pixel Fyzz,Pixel Fyzz,0.00E+00,2.00E+04,0,20.0K
Cruentis The Murderer vol.1,2017-09-20,7.99,"0 .. 20,000",Anunnaki s.r.l.,Anunnaki s.r.l.,0.00E+00,2.00E+04,0,20.0K
Power of The Void,2017-10-26,5.99,"0 .. 20,000",SVGames,SVGames,0.00E+00,2.00E+04,0,20.0K
Family Jewels,2017-11-20,9.99,"0 .. 20,000",Michael McCartney,Blue Mana,0.00E+00,2.00E+04,0,20.0K
Operation Red Dragon,2017-12-15,9.99,"0 .. 20,000",PBFP,PBFP,0.00E+00,2.00E+04,0,20.0K
Nevertales: Legends Collector's Edition,2017-12-18,9.99,"0 .. 20,000",Mad Head Games,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Scrapper,2018-01-24,9.99,"0 .. 20,000",Ghostbolt Games,Ghostbolt Games,0.00E+00,2.00E+04,0,20.0K
The Treasure Seekers of Lady Luck,2013-04-12,4.99,"0 .. 20,000",Choice of Games,Choice of Games,0.00E+00,2.00E+04,0,20.0K
VR_PlayRoom : Episode Beginning (Escape Room - Horror),2018-02-02,4.99,"0 .. 20,000",WeVery,WeVery,0.00E+00,2.00E+04,0,20.0K
Toon War,2018-03-05,4.99,"0 .. 20,000",Lemondo Games,Lemondo Games,0.00E+00,2.00E+04,0,20.0K
Crucible Trails : Initial Rupture,2018-03-02,4.99,"0 .. 20,000",Masters Interactive,Audacious Games,0.00E+00,2.00E+04,0,20.0K
Witches' Legacy: Hunter and the Hunted Collector's Edition,2018-03-28,9.99,"0 .. 20,000",EleFun Games,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Bishi and the Alien Slime Invasion!,2018-04-23,0.99,"0 .. 20,000",Because Because Games,Because Because Games,0.00E+00,2.00E+04,0,20.0K
Asimov Laws,2018-05-16,9.99,"0 .. 20,000",Cuijin Technology,Cuijin Technology,0.00E+00,2.00E+04,0,20.0K
ELDR  LEGACY,2018-06-29,2.99,"0 .. 20,000",WJLEGAME,WJLEGAME,0.00E+00,2.00E+04,0,20.0K
探灵警探,2018-06-25,1.99,"0 .. 20,000",wuxin,wuxin,0.00E+00,2.00E+04,0,20.0K
DeepLands,2020-07-01,2.99,"0 .. 20,000",Tim Venekamp,Tim Venekamp,0.00E+00,2.00E+04,0,20.0K
Whispered Secrets: Golden Silence Collector's Edition,2018-07-30,9.99,"0 .. 20,000",Grandma Studios,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Lovestory,2018-08-30,0.99,"0 .. 20,000",Gunval Team,Gunval Team,0.00E+00,2.00E+04,0,20.0K
BattleBlade,2018-08-31,3.99,"0 .. 20,000",Roxra,Roxra,0.00E+00,2.00E+04,0,20.0K
Grim Facade: The Artist and The Pretender Collector's Edition,2018-10-17,9.99,"0 .. 20,000",AMAX Interactive,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Soul-Ivy: C0,2018-10-11,0.99,"0 .. 20,000",Soul-Ivy,Soul-Ivy,0.00E+00,2.00E+04,0,20.0K
Zero spring episode 1 English translation version,2018-10-24,0.9,"0 .. 20,000",Sonic-Alpha,NS,0.00E+00,2.00E+04,0,20.0K
Fallen Sky -Online-,2018-10-19,1.99,"0 .. 20,000",Marco Braun,Vault Softworks,0.00E+00,2.00E+04,0,20.0K
Muzzleloaded,2018-12-21,1.99,"0 .. 20,000",Jordan Keith,Frontside Games,0.00E+00,2.00E+04,0,20.0K
TowerHex,2020-04-01,9.99,"0 .. 20,000",TowerHex Games,TowerHex Games,0.00E+00,2.00E+04,0,20.0K
Twisty Puzzle Simulator,2019-04-09,9.99,"0 .. 20,000",VizionEck LLC,VizionEck LLC,0.00E+00,2.00E+04,0,20.0K
Arkane Rush Multiverse Mayhem,2019-01-22,2.99,"0 .. 20,000",Mafu Games,Mafu Games,0.00E+00,2.00E+04,0,20.0K
M.E.M.E.S.,2019-02-08,6.99,"0 .. 20,000","M.E.M.E. Studios, Rafal Korbaczynski",Rafal Korbaczynski,0.00E+00,2.00E+04,0,20.0K
隐-Stealth,2019-02-04,12.99,"0 .. 20,000",Core Gear,Core Gear,0.00E+00,2.00E+04,0,20.0K
Sinewave,2019-03-01,4.99,"0 .. 20,000","Alfred Sandberg, Vige Ekelund",Alfred & Vige,0.00E+00,2.00E+04,0,20.0K
Cube Man,2020-08-22,1.99,"0 .. 20,000","Lucas Borgato, Diego Araujo",Studios Vortex,0.00E+00,2.00E+04,0,20.0K
Vacation Adventures: Park Ranger 2,2019-03-29,6.99,"0 .. 20,000",Casual Arts,Casual Arts,0.00E+00,2.00E+04,0,20.0K
Plunger Knight - Washers of Truth,2019-05-17,1.99,"0 .. 20,000",Greenlynx,Greenlynx,0.00E+00,2.00E+04,0,20.0K
Chaos Dream: Retribution,2019-06-25,3.99,"0 .. 20,000",SimProse Studios,SimProse Studios,0.00E+00,2.00E+04,0,20.0K
Polar Jump,2019-07-18,2.99,"0 .. 20,000",Yasu Flores,Yasu Flores,0.00E+00,2.00E+04,0,20.0K
Parachronism: Order of Chaos,2019-09-13,9.99,"0 .. 20,000",NinjaVault,NinjaVault,0.00E+00,2.00E+04,0,20.0K
Otter Space Rescue,2019-08-27,0.99,"0 .. 20,000",Noah Lewin,Day Dreamer Games,0.00E+00,2.00E+04,0,20.0K
Playing Both Sides,2019-09-24,0.99,"0 .. 20,000",,,0.00E+00,2.00E+04,0,20.0K
Trails of the Black Sun,2022-10-04,9.99,"0 .. 20,000",Rebel Graphix,Rebel Graphix,0.00E+00,2.00E+04,0,20.0K
Living with a Scarecrow,2019-12-16,1.99,"0 .. 20,000",鐵日,蟲五十七,0.00E+00,2.00E+04,0,20.0K
Paranormal Files: Hook Man's Legend Collector's Edition,2019-09-27,9.99,"0 .. 20,000",Elephant Games,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Phoenix Tales,2019-11-03,2.99,"0 .. 20,000","Adventurers Guild Entertainment, Steven DiLeo",Adventurers Guild Entertainment,0.00E+00,2.00E+04,0,20.0K
Exitium,2019-12-06,7.99,"0 .. 20,000","Exquisite Games, Biotae",Exquisite Games,0.00E+00,2.00E+04,0,20.0K
Rambunny,2019-12-16,0.99,"0 .. 20,000",Rambunny,Rambunny,0.00E+00,2.00E+04,0,20.0K
Super Crystal Hunter,2020-02-17,5.99,"0 .. 20,000",Netherware Entertainment,Netherware Entertainment,0.00E+00,2.00E+04,0,20.0K
New Planets,2020-01-20,0.99,"0 .. 20,000",Playable Pictures,Playable Pictures,0.00E+00,2.00E+04,0,20.0K
Detectives United III: Timeless Voyage Collector's Edition,2020-02-07,9.99,"0 .. 20,000",Elephant Games,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Indian Army - Mission POK,2020-02-26,5.99,"0 .. 20,000","herron_wask, Herron Wask A.k.a Jitu",Herron Wask,0.00E+00,2.00E+04,0,20.0K
Legion's Crawl 2,2020-08-30,9.99,"0 .. 20,000",Turnspender,Turnspender,0.00E+00,2.00E+04,0,20.0K
Super Squash,2020-03-06,0.99,"0 .. 20,000",Barlock Games,Barlock Games,0.00E+00,2.00E+04,0,20.0K
Defend the village from goblins,2020-04-24,1.99,"0 .. 20,000",Goldkade,Goldkade,0.00E+00,2.00E+04,0,20.0K
The End of Labyronia: Nerubis,2020-05-13,6.99,"0 .. 20,000",Labyrinthine,Big Black Bear,0.00E+00,2.00E+04,0,20.0K
BALROG,2021-11-17,24.99,"0 .. 20,000",Doodstormer Productions,Doodstormer Productions,0.00E+00,2.00E+04,0,20.0K
Meditation Journey: VR Zen Garden,2020-06-30,14.99,"0 .. 20,000",Tazzo,Calming Winds Productions,0.00E+00,2.00E+04,0,20.0K
PuppetShow: Fatal Mistake Collector's Edition,2020-06-12,9.99,"0 .. 20,000",AMAX Interactive,Big Fish Games,0.00E+00,2.00E+04,0,20.0K
Space Shooter,2021-07-11,0.99,"0 .. 20,000",OuroborOs_,OuroborOs_,0.00E+00,2.00E+04,0,20.0K
The Holy City,2020-07-02,19.99,"0 .. 20,000","Holy City VR, Nimrod Shanit, Sean Thomas Evans",Holy City VR inc,0.00E+00,2.00E+04,0,20.0K
