Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
The Escapists,2015-02-13,17.99,"1,000,000 .. 2,000,000",Mouldy Toof Studios,Team17,1.00E+06,2.00E+06,1.0M,2.0M
Company of Heroes: Tales of Valor,2009-04-08,19.99,"1,000,000 .. 2,000,000",Relic Entertainment,SEGA,1.00E+06,2.00E+06,1.0M,2.0M
Dungeons 2,2015-04-24,19.99,"1,000,000 .. 2,000,000",Realmforge Studios,Kalypso Media Digital,1.00E+06,2.00E+06,1.0M,2.0M
Verdun,2015-04-28,19.99,"1,000,000 .. 2,000,000","M2H, Blackmill Games",M2H,1.00E+06,2.00E+06,1.0M,2.0M
Game Dev Tycoon,2013-08-29,9.99,"1,000,000 .. 2,000,000",Greenheart Games,Greenheart Games,1.00E+06,2.00E+06,1.0M,2.0M
Heroes of Might & Magic III - HD Edition,2015-01-28,14.99,"1,000,000 .. 2,000,000",Dotemu,Ubisoft Entertainment,1.00E+06,2.00E+06,1.0M,2.0M
Murderous Pursuits,2018-04-26,9.99,"1,000,000 .. 2,000,000",Blazing Griffin,Blazing Griffin,1.00E+06,2.00E+06,1.0M,2.0M
Need for Speed Payback,2017-11-06,29.99,"1,000,000 .. 2,000,000",Ghost Games,Electronic Arts,1.00E+06,2.00E+06,1.0M,2.0M
Cortex Command,2012-09-28,19.99,"1,000,000 .. 2,000,000",Data Realms,"Data Realms, LLC",1.00E+06,2.00E+06,1.0M,2.0M
Prismata,2018-03-08,0.0,"1,000,000 .. 2,000,000",Lunarch Studios,Lunarch Studios,1.00E+06,2.00E+06,1.0M,2.0M
Shadow Arena,2020-05-21,0.0,"1,000,000 .. 2,000,000",Pearl Abyss,Pearl Abyss,1.00E+06,2.00E+06,1.0M,2.0M
Strife,2015-05-22,0.0,"1,000,000 .. 2,000,000",S2 Games,S2 Games,1.00E+06,2.00E+06,1.0M,2.0M
GUNS UP!,2018-02-05,0.0,"1,000,000 .. 2,000,000","Valkyrie Entertainment, LLC",PlayStation PC LLC,1.00E+06,2.00E+06,1.0M,2.0M
Predecessor,2022-11-30,19.99,"1,000,000 .. 2,000,000",Omeda Studios,Omeda Studios,1.00E+06,2.00E+06,1.0M,2.0M
Blood of Steel,2020-10-20,0.0,"1,000,000 .. 2,000,000",YC Games,YC Games,1.00E+06,2.00E+06,1.0M,2.0M
Art of War: Red Tides,2016-12-22,0.0,"1,000,000 .. 2,000,000",Game Science,Game Science,1.00E+06,2.00E+06,1.0M,2.0M
Realm Grinder,2017-06-15,0.0,"1,000,000 .. 2,000,000",Divine Games,Kongregate,1.00E+06,2.00E+06,1.0M,2.0M
Catan Universe,2017-04-25,0.0,"1,000,000 .. 2,000,000",Client/Frontend: Endava  / Backend: SuperNimbus,USM,1.00E+06,2.00E+06,1.0M,2.0M
Kingdom Two Crowns,2018-12-11,19.99,"1,000,000 .. 2,000,000",Stumpy,Raw Fury,1.00E+06,2.00E+06,1.0M,2.0M
MechWarrior Online Solaris 7,2015-12-10,0.0,"1,000,000 .. 2,000,000",Piranha Games Inc.,Piranha Games Inc.,1.00E+06,2.00E+06,1.0M,2.0M
AirMech Strike,2018-03-30,0.0,"1,000,000 .. 2,000,000",Carbon Games,Carbon Games,1.00E+06,2.00E+06,1.0M,2.0M
Idle Champions of the Forgotten Realms,2020-03-25,0.0,"1,000,000 .. 2,000,000",Codename Entertainment Inc.,Codename Entertainment Inc.,1.00E+06,2.00E+06,1.0M,2.0M
Shadowverse CCG,2016-10-27,0.0,"1,000,000 .. 2,000,000","Cygames, Inc.","Cygames, Inc., Cygames Korea Inc.",1.00E+06,2.00E+06,1.0M,2.0M
Moonbase Alpha,2010-07-06,0.0,"1,000,000 .. 2,000,000","Virtual Heroes, Army Game Studio",NASA,1.00E+06,2.00E+06,1.0M,2.0M
War Selection,2019-10-08,0.0,"1,000,000 .. 2,000,000",Glyph Worlds,Glyph Worlds,1.00E+06,2.00E+06,1.0M,2.0M
Bloons TD Battles,2016-04-20,0.0,"1,000,000 .. 2,000,000",Ninja Kiwi,Ninja Kiwi,1.00E+06,2.00E+06,1.0M,2.0M
Shakes and Fidget,2016-02-24,0.0,"1,000,000 .. 2,000,000",Playa Games GmbH,Playa Games GmbH,1.00E+06,2.00E+06,1.0M,2.0M
Sometimes: Success Requires Sacrifice,2015-02-27,0.0,"1,000,000 .. 2,000,000",Volens Nolens Games,Volens Nolens Games,1.00E+06,2.00E+06,1.0M,2.0M
NOBUNAGA'S AMBITION: Sphere of Influence - Ascension,2016-03-23,59.99,"1,000,000 .. 2,000,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",1.00E+06,2.00E+06,1.0M,2.0M
X-COM: UFO Defense,1993-12-31,4.99,"1,000,000 .. 2,000,000","MicroProse Software, Inc",2K,1.00E+06,2.00E+06,1.0M,2.0M
Knights and Merchants,2013-10-14,6.99,"1,000,000 .. 2,000,000",Topware Interactive,Topware Interactive,1.00E+06,2.00E+06,1.0M,2.0M
ARMA: Cold War Assault,2011-08-08,4.99,"1,000,000 .. 2,000,000",Bohemia Interactive,Bohemia Interactive,1.00E+06,2.00E+06,1.0M,2.0M
SimCity 4 Deluxe Edition,2003-09-22,4.99,"1,000,000 .. 2,000,000","EA - Maxis, Aspyr (Mac)","Electronic Arts, Aspyr (Mac)",1.00E+06,2.00E+06,1.0M,2.0M
Kingdom: New Lands,2016-08-09,14.99,"1,000,000 .. 2,000,000",Noio,Raw Fury,1.00E+06,2.00E+06,1.0M,2.0M
Cossacks 3,2016-09-20,7.99,"1,000,000 .. 2,000,000",GSC Game World,GSC Game World,1.00E+06,2.00E+06,1.0M,2.0M
Stronghold Crusader 2,2014-09-22,39.99,"1,000,000 .. 2,000,000",FireFly Studios,FireFly Studios,1.00E+06,2.00E+06,1.0M,2.0M
Dungeon of the ENDLESS,2014-10-27,11.99,"1,000,000 .. 2,000,000",AMPLITUDE Studios,SEGA,1.00E+06,2.00E+06,1.0M,2.0M
X4: Foundations,2018-11-30,24.99,"1,000,000 .. 2,000,000",Egosoft,Egosoft,1.00E+06,2.00E+06,1.0M,2.0M
"Warhammer 40,000: Dawn of War - Soulstorm",2008-03-05,12.99,"1,000,000 .. 2,000,000",Relic Entertainment,SEGA,1.00E+06,2.00E+06,1.0M,2.0M
Solasta: Crown of the Magister,2021-05-27,39.99,"1,000,000 .. 2,000,000",Tactical Adventures,Tactical Adventures,1.00E+06,2.00E+06,1.0M,2.0M
Project Winter,2019-05-23,9.99,"1,000,000 .. 2,000,000",Other Ocean Interactive,Other Ocean Group,1.00E+06,2.00E+06,1.0M,2.0M
Call to Arms,2018-04-27,14.99,"1,000,000 .. 2,000,000",Digitalmindsoft,Digitalmindsoft,1.00E+06,2.00E+06,1.0M,2.0M
Notes of Soul,2019-01-17,29.99,"1,000,000 .. 2,000,000",（Hong Kong）GKD Game Studio,（Hong Kong）GKD Game Studio,1.00E+06,2.00E+06,1.0M,2.0M
ENDLESS Space 2,2017-05-18,39.99,"1,000,000 .. 2,000,000",AMPLITUDE Studios,SEGA,1.00E+06,2.00E+06,1.0M,2.0M
Stoneshard,2020-02-06,24.99,"1,000,000 .. 2,000,000",Ink Stains Games,HypeTrain Digital,1.00E+06,2.00E+06,1.0M,2.0M
Bendy and the Ink Machine,2017-04-27,19.99,"1,000,000 .. 2,000,000",Joey Drew Studios,Joey Drew Studios,1.00E+06,2.00E+06,1.0M,2.0M
Victoria 3,2022-10-25,49.99,"1,000,000 .. 2,000,000",Paradox Development Studio,Paradox Interactive,1.00E+06,2.00E+06,1.0M,2.0M
100% Orange Juice,2014-05-16,6.99,"1,000,000 .. 2,000,000",Orange_Juice,Fruitbat Factory,1.00E+06,2.00E+06,1.0M,2.0M
Kingdoms and Castles,2017-07-20,14.99,"1,000,000 .. 2,000,000","Lion Shield, LLC","Lion Shield, LLC",1.00E+06,2.00E+06,1.0M,2.0M
Empyrion - Galactic Survival,2020-08-05,19.99,"1,000,000 .. 2,000,000",Eleon Game Studios,Eleon Game Studios,1.00E+06,2.00E+06,1.0M,2.0M
Foxhole,2022-09-28,29.99,"1,000,000 .. 2,000,000",Siege Camp,Siege Camp,1.00E+06,2.00E+06,1.0M,2.0M
HuniePop,2015-01-19,9.99,"1,000,000 .. 2,000,000",HuniePot,HuniePot,1.00E+06,2.00E+06,1.0M,2.0M
Total War: MEDIEVAL II – Definitive Edition,2006-11-15,24.99,"1,000,000 .. 2,000,000","CREATIVE ASSEMBLY, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.00E+06,2.00E+06,1.0M,2.0M
Age of History II,2018-11-21,4.99,"1,000,000 .. 2,000,000",Łukasz Jakowski,Łukasz Jakowski Games,1.00E+06,2.00E+06,1.0M,2.0M
Loop Hero,2021-03-04,14.99,"1,000,000 .. 2,000,000",Four Quarters,Devolver Digital,1.00E+06,2.00E+06,1.0M,2.0M
STAR WARS Empire at War - Gold Pack,2006-02-16,19.99,"1,000,000 .. 2,000,000",Petroglyph,"LucasArts, Lucasfilm, Disney",1.00E+06,2.00E+06,1.0M,2.0M
Town of Salem,2014-12-15,4.99,"1,000,000 .. 2,000,000",BlankMediaGames,BlankMediaGames,1.00E+06,2.00E+06,1.0M,2.0M
Cult of the Lamb,2022-08-11,24.99,"1,000,000 .. 2,000,000",Massive Monster,Devolver Digital,1.00E+06,2.00E+06,1.0M,2.0M
Squad,2020-09-23,49.99,"1,000,000 .. 2,000,000",Offworld Industries,Offworld Industries,1.00E+06,2.00E+06,1.0M,2.0M
Sabre Team,1992-01-01,6.99,"1,000,000 .. 2,000,000",Krisalis Software,Ziggurat,1.00E+06,2.00E+06,1.0M,2.0M
Saving Grace,2021-01-02,1.99,"1,000,000 .. 2,000,000",Thomas JC Ironmonger,Ironmonger Games,1.00E+06,2.00E+06,1.0M,2.0M
Galactic Civilizations II: Ultimate Edition,2008-04-30,19.99,"500,000 .. 1,000,000",Stardock Entertainment,Stardock Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Mass Effect 3 N7 Digital Deluxe Edition (2012),2012-03-06,29.99,"500,000 .. 1,000,000",BioWare,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
Shadowrun: Dragonfall - Director's Cut,2014-09-18,14.99,"500,000 .. 1,000,000",Harebrained Schemes,Paradox Interactive,5.00E+05,1.00E+06,500.0K,1.0M
Wasteland 2: Director's Cut,2014-09-18,29.99,"500,000 .. 1,000,000",inXile Entertainment,inXile Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Mini Motorways,2021-07-20,9.99,"500,000 .. 1,000,000",Dinosaur Polo Club,Dinosaur Polo Club,5.00E+05,1.00E+06,500.0K,1.0M
Supreme Commander,2007-02-20,12.99,"500,000 .. 1,000,000",Gas Powered Games,Square Enix,5.00E+05,1.00E+06,500.0K,1.0M
Civilization IV: Beyond the Sword,2007-07-24,9.99,"500,000 .. 1,000,000",Firaxis Games,2K,5.00E+05,1.00E+06,500.0K,1.0M
Desperados III,2020-06-16,39.99,"500,000 .. 1,000,000",Mimimi Games,THQ Nordic,5.00E+05,1.00E+06,500.0K,1.0M
Monster Train,2020-05-21,24.99,"500,000 .. 1,000,000",Shiny Shoe,Good Shepherd Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Frozen Synapse,2011-05-26,5.99,"500,000 .. 1,000,000",Mode 7,Mode 7,5.00E+05,1.00E+06,500.0K,1.0M
Command & Conquer 3: Tiberium Wars,2009-11-13,3.74,"500,000 .. 1,000,000",EA Los Angeles,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
Dragon Age Inquisition,2014-11-18,9.99,"500,000 .. 1,000,000",BioWare,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
Civilization IV: Warlords,2006-07-24,4.99,"500,000 .. 1,000,000",Firaxis Games,2K,5.00E+05,1.00E+06,500.0K,1.0M
DEFCON,2006-09-29,9.99,"500,000 .. 1,000,000",Introversion Software,Introversion Software,5.00E+05,1.00E+06,500.0K,1.0M
Duskers,2016-05-18,19.99,"500,000 .. 1,000,000",Misfits Attic,Misfits Attic,5.00E+05,1.00E+06,500.0K,1.0M
Anno 2070,2011-11-17,19.99,"500,000 .. 1,000,000","Blue Byte, Related Designs",Ubisoft,5.00E+05,1.00E+06,500.0K,1.0M
Door Kickers,2014-10-20,19.99,"500,000 .. 1,000,000",KillHouse Games,KillHouse Games,5.00E+05,1.00E+06,500.0K,1.0M
Gunpoint,2013-06-03,9.99,"500,000 .. 1,000,000",Suspicious Developments,Suspicious Developments,5.00E+05,1.00E+06,500.0K,1.0M
Pathfinder: Wrath of the Righteous - Enhanced Edition,2021-09-02,39.99,"500,000 .. 1,000,000",Owlcat Games,"META Publishing, Owlcat Games",5.00E+05,1.00E+06,500.0K,1.0M
King's Bounty: Armored Princess,2009-11-19,9.99,"500,000 .. 1,000,000",Katauri Interactive,Fulqrum Publishing,5.00E+05,1.00E+06,500.0K,1.0M
Wargroove,2019-02-01,19.99,"500,000 .. 1,000,000",Chucklefish,Chucklefish,5.00E+05,1.00E+06,500.0K,1.0M
Duelyst,2016-08-23,,"500,000 .. 1,000,000",Counterplay Games Inc.,BANDAI NAMCO Entertainment America,5.00E+05,1.00E+06,500.0K,1.0M
"Invisible, Inc.",2015-05-12,19.99,"500,000 .. 1,000,000",Klei Entertainment,Klei Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Bejeweled 3,2010-12-07,4.99,"500,000 .. 1,000,000","PopCap Games, Inc.","PopCap Games, Inc., Electronic Arts",5.00E+05,1.00E+06,500.0K,1.0M
ISLANDERS,2019-04-04,4.99,"500,000 .. 1,000,000","Coatsink, GrizzlyGames, Stage Clear Studios",Coatsink,5.00E+05,1.00E+06,500.0K,1.0M
Wargame: European Escalation,2012-02-22,9.99,"500,000 .. 1,000,000",Eugen Systems,Eugen Systems,5.00E+05,1.00E+06,500.0K,1.0M
Ashes of the Singularity: Escalation,2016-11-10,29.99,"500,000 .. 1,000,000","Stardock Entertainment, Oxide Games",Stardock Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Shadowrun: Hong Kong - Extended Edition,2015-08-20,19.99,"500,000 .. 1,000,000",Harebrained Schemes,Paradox Interactive,5.00E+05,1.00E+06,500.0K,1.0M
Atlas Reactor,2016-10-04,,"500,000 .. 1,000,000",Trion Worlds,Trion Worlds,5.00E+05,1.00E+06,500.0K,1.0M
Defense Grid: The Awakening,2008-12-08,9.99,"500,000 .. 1,000,000",Hidden Path Entertainment,Hidden Path Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
RollerCoaster Tycoon 3: Platinum,2006-10-26,,"500,000 .. 1,000,000","Frontier, Aspyr (Mac)","Frontier, Aspyr (Mac)",5.00E+05,1.00E+06,500.0K,1.0M
SteamWorld Heist,2016-06-07,14.99,"500,000 .. 1,000,000",Image & Form Games,Image & Form Games,5.00E+05,1.00E+06,500.0K,1.0M
Faeria,2017-03-08,19.99,"500,000 .. 1,000,000",Abrakam Entertainment SA,Versus Evil,5.00E+05,1.00E+06,500.0K,1.0M
Anno 1800,2019-04-01,59.99,"500,000 .. 1,000,000",Ubisoft Mainz,Ubisoft,5.00E+05,1.00E+06,500.0K,1.0M
Motorsport Manager,2016-11-09,19.99,"500,000 .. 1,000,000",Playsport Games,SEGA,5.00E+05,1.00E+06,500.0K,1.0M
Terraformers,2023-03-09,19.99,"500,000 .. 1,000,000",Asteroid Lab,"Goblinz Publishing, IndieArk",5.00E+05,1.00E+06,500.0K,1.0M
Anomaly: Warzone Earth,2011-04-08,9.99,"500,000 .. 1,000,000",11 bit studios,11 bit studios,5.00E+05,1.00E+06,500.0K,1.0M
Monster Sanctuary,2020-12-08,19.99,"500,000 .. 1,000,000",moi rai games,Team17,5.00E+05,1.00E+06,500.0K,1.0M
The Banner Saga,2014-01-14,7.99,"500,000 .. 1,000,000",Stoic,Stoic Studio,5.00E+05,1.00E+06,500.0K,1.0M
Battle Brothers,2017-03-24,29.99,"500,000 .. 1,000,000",Overhype Studios,Overhype Studios,5.00E+05,1.00E+06,500.0K,1.0M
Rome: Total War - Alexander,2006-06-26,,"500,000 .. 1,000,000",The Creative Assembly,SEGA,5.00E+05,1.00E+06,500.0K,1.0M
Worms Reloaded,2010-08-26,19.99,"500,000 .. 1,000,000",Team17 Digital Ltd,Team17 Digital Ltd,5.00E+05,1.00E+06,500.0K,1.0M
Homeworld: Deserts of Kharak,2016-01-20,49.99,"500,000 .. 1,000,000",Blackbird Interactive,Gearbox Publishing,5.00E+05,1.00E+06,500.0K,1.0M
Heat Signature,2017-09-21,14.99,"500,000 .. 1,000,000",Suspicious Developments,Suspicious Developments,5.00E+05,1.00E+06,500.0K,1.0M
Worms W.M.D,2016-08-23,29.99,"500,000 .. 1,000,000",Team17,Team17,5.00E+05,1.00E+06,500.0K,1.0M
"Warhammer 40,000: Mechanicus",2018-11-15,29.99,"500,000 .. 1,000,000",Bulwark Studios,Kasedo Games,5.00E+05,1.00E+06,500.0K,1.0M
Stronghold Crusader HD,2013-10-21,9.99,"500,000 .. 1,000,000",FireFly Studios,FireFly Studios,5.00E+05,1.00E+06,500.0K,1.0M
Mutant Year Zero: Road to Eden,2018-12-04,34.99,"500,000 .. 1,000,000",The Bearded Ladies,Funcom,5.00E+05,1.00E+06,500.0K,1.0M
Arma 2,,12.99,"500,000 .. 1,000,000",Bohemia Interactive,Bohemia Interactive,5.00E+05,1.00E+06,500.0K,1.0M
Sid Meier's Railroads!,2006-10-16,9.99,"500,000 .. 1,000,000","Firaxis Games, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",5.00E+05,1.00E+06,500.0K,1.0M
Heroes of Might & Magic V,2006-05-23,9.99,"500,000 .. 1,000,000",Nival,Ubisoft,5.00E+05,1.00E+06,500.0K,1.0M
Xenonauts,2014-06-16,24.99,"500,000 .. 1,000,000",Goldhawk Interactive,Goldhawk Interactive,5.00E+05,1.00E+06,500.0K,1.0M
Might & Magic: Heroes VI,2011-10-13,19.99,"500,000 .. 1,000,000",Blackhole,Ubisoft,5.00E+05,1.00E+06,500.0K,1.0M
Men of War: Assault Squad,2011-02-24,9.99,"500,000 .. 1,000,000",Digitalmindsoft,Fulqrum Publishing,5.00E+05,1.00E+06,500.0K,1.0M
Hearts of Iron III,2009-08-07,9.99,"500,000 .. 1,000,000",Paradox Development Studio,Paradox Interactive,5.00E+05,1.00E+06,500.0K,1.0M
NEO Scavenger,2014-12-15,14.99,"500,000 .. 1,000,000",Blue Bottle Games,Blue Bottle Games,5.00E+05,1.00E+06,500.0K,1.0M
Ancestors Legacy,2018-05-22,34.99,"500,000 .. 1,000,000",Destructive Creations,Fulqrum Publishing,5.00E+05,1.00E+06,500.0K,1.0M
Plants vs. Zombies: Battle for Neighborville,2019-10-18,5.99,"500,000 .. 1,000,000",PopCap,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
Mini Metro,2015-11-06,9.99,"500,000 .. 1,000,000",Dinosaur Polo Club,Dinosaur Polo Club,5.00E+05,1.00E+06,500.0K,1.0M
Jurassic World Evolution 2,2021-11-09,14.99,"500,000 .. 1,000,000",Frontier Developments,Frontier Developments,5.00E+05,1.00E+06,500.0K,1.0M
STAR WARS Battlefront,2015-11-16,19.99,"500,000 .. 1,000,000",DICE,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
Crysis 3,2013-02-19,7.49,"500,000 .. 1,000,000",Crytek,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
Blood Bowl 2,2015-09-22,2.99,"500,000 .. 1,000,000",Cyanide Studios,Nacon,5.00E+05,1.00E+06,500.0K,1.0M
Imperator: Rome,2019-04-25,39.99,"500,000 .. 1,000,000",Paradox Development Studio,Paradox Interactive,5.00E+05,1.00E+06,500.0K,1.0M
Transport Fever 2,2019-12-11,39.99,"500,000 .. 1,000,000",Urban Games,Good Shepherd Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Uplink,2006-08-23,9.99,"500,000 .. 1,000,000",Introversion Software,Introversion Software,5.00E+05,1.00E+06,500.0K,1.0M
Reus,2013-05-16,9.99,"500,000 .. 1,000,000",Abbey Games,Abbey Games,5.00E+05,1.00E+06,500.0K,1.0M
Police Stories,2019-09-19,19.99,"500,000 .. 1,000,000",HypeTrain Digital,HypeTrain Digital,5.00E+05,1.00E+06,500.0K,1.0M
"Gremlins, Inc.",2016-03-10,19.99,"500,000 .. 1,000,000",Charlie Oscar Lima Tango Interactive Entertainment,The Merchant Guild of Rund (Limited),5.00E+05,1.00E+06,500.0K,1.0M
Iron Harvest,2020-09-01,7.49,"500,000 .. 1,000,000",KING Art,Prime Matter,5.00E+05,1.00E+06,500.0K,1.0M
Scribblenauts Unlimited,2012-11-19,19.99,"500,000 .. 1,000,000",5th Cell Media,Warner Bros. Interactive Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
Bomber Crew,2017-10-19,3.99,"500,000 .. 1,000,000",Runner Duck,Curve Games,5.00E+05,1.00E+06,500.0K,1.0M
Dungeons 3,2017-10-13,29.99,"500,000 .. 1,000,000",Realmforge Studios,Kalypso Media,5.00E+05,1.00E+06,500.0K,1.0M
Age of Empires III: Definitive Edition,2020-10-15,19.99,"500,000 .. 1,000,000","Tantalus Media, Forgotten Empires",Xbox Game Studios,5.00E+05,1.00E+06,500.0K,1.0M
Space Pirates and Zombies,2011-08-15,9.99,"500,000 .. 1,000,000",MinMax Games Ltd.,MinMax Games Ltd.,5.00E+05,1.00E+06,500.0K,1.0M
Curious Expedition,2016-09-02,14.99,"500,000 .. 1,000,000",Maschinen-Mensch,Maschinen-Mensch,5.00E+05,1.00E+06,500.0K,1.0M
RollerCoaster Tycoon 2: Triple Thrill Pack,2014-05-21,9.99,"500,000 .. 1,000,000",Chris Sawyer Productions,Atari,5.00E+05,1.00E+06,500.0K,1.0M
Mordheim: City of the Damned,2015-11-19,19.99,"500,000 .. 1,000,000",Rogue Factor,Nacon,5.00E+05,1.00E+06,500.0K,1.0M
Master of Orion,2016-08-25,24.99,"500,000 .. 1,000,000",NGD Studios,Wargaming Labs,5.00E+05,1.00E+06,500.0K,1.0M
Railway Empire,2018-01-26,29.99,"500,000 .. 1,000,000",Gaming Minds Studios,Kalypso Media,5.00E+05,1.00E+06,500.0K,1.0M
Forts,2017-04-19,14.99,"500,000 .. 1,000,000",EarthWork Games,EarthWork Games,5.00E+05,1.00E+06,500.0K,1.0M
Earth 2160,2006-04-01,4.99,"500,000 .. 1,000,000",Reality Pump Studios,"Topware Interactive, ACE",5.00E+05,1.00E+06,500.0K,1.0M
WWII Online,2001-06-06,0.0,"500,000 .. 1,000,000",Cornered Rat Software,"Playnet, Inc.",5.00E+05,1.00E+06,500.0K,1.0M
X3: Terran Conflict,2008-10-16,4.79,"500,000 .. 1,000,000",Egosoft,Egosoft,5.00E+05,1.00E+06,500.0K,1.0M
Worms Clan Wars,2013-08-15,24.99,"500,000 .. 1,000,000",Team17 Digital Ltd,Team17 Digital Ltd,5.00E+05,1.00E+06,500.0K,1.0M
Cities in Motion 2,2013-04-02,19.99,"500,000 .. 1,000,000",Colossal Order Ltd.,Paradox Interactive,5.00E+05,1.00E+06,500.0K,1.0M
The Battle of Polytopia,2020-08-04,14.99,"500,000 .. 1,000,000",Midjiwan AB,Midjiwan AB,5.00E+05,1.00E+06,500.0K,1.0M
Anno 2205,2015-11-02,39.99,"500,000 .. 1,000,000",Blue Byte,Ubisoft,5.00E+05,1.00E+06,500.0K,1.0M
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,2020-09-17,34.99,"500,000 .. 1,000,000",Artefacts Studio,"Dear Villagers, E-Home Entertainment",5.00E+05,1.00E+06,500.0K,1.0M
X3: Reunion,2005-11-03,1.99,"500,000 .. 1,000,000",Egosoft,Egosoft,5.00E+05,1.00E+06,500.0K,1.0M
Warlock - Master of the Arcane,2012-05-08,24.99,"500,000 .. 1,000,000",Ino-Co Plus,Paradox Interactive,5.00E+05,1.00E+06,500.0K,1.0M
SD GUNDAM G GENERATION CROSS RAYS,2019-11-27,59.99,"500,000 .. 1,000,000","TOM CREATE, 株式会社トムクリエイト","BANDAI NAMCO Entertainment, 株式会社バンダイナムコエンターテインメント",5.00E+05,1.00E+06,500.0K,1.0M
Sanctum,2011-04-15,9.99,"500,000 .. 1,000,000",Coffee Stain Studios,Coffee Stain Publishing,5.00E+05,1.00E+06,500.0K,1.0M
Age of Empires: Definitive Edition,2019-08-19,19.99,"500,000 .. 1,000,000","Forgotten Empires, Tantalus",Xbox Game Studios,5.00E+05,1.00E+06,500.0K,1.0M
Blackguards,2014-01-22,9.99,"500,000 .. 1,000,000",Daedalic Entertainment,Daedalic Entertainment,5.00E+05,1.00E+06,500.0K,1.0M
911 Operator,2017-02-24,2.99,"500,000 .. 1,000,000",Jutsu Games,Games Operators,5.00E+05,1.00E+06,500.0K,1.0M
Operation Flashpoint: Red River,1986-01-01,,"500,000 .. 1,000,000",Codemasters Action Studio,Codemasters,5.00E+05,1.00E+06,500.0K,1.0M
This Is the Police 2,2018-07-31,14.99,"500,000 .. 1,000,000",Weappy Studio,THQ Nordic,5.00E+05,1.00E+06,500.0K,1.0M
Worms Ultimate Mayhem,2011-09-28,14.99,"500,000 .. 1,000,000",Team17 Digital Ltd,Team17 Digital Ltd,5.00E+05,1.00E+06,500.0K,1.0M
Ash of Gods: Redemption,2018-03-23,24.99,"500,000 .. 1,000,000",AurumDust,"AurumDust, WhisperGames",5.00E+05,1.00E+06,500.0K,1.0M
Command & Conquer: Red Alert 3 - Uprising,2009-03-12,4.99,"500,000 .. 1,000,000",EA Los Angeles,Electronic Arts,5.00E+05,1.00E+06,500.0K,1.0M
The Guild II,2006-10-12,2.49,"500,000 .. 1,000,000",4HEAD Studios,THQ Nordic,5.00E+05,1.00E+06,500.0K,1.0M
Tharsis,2016-01-11,14.99,"500,000 .. 1,000,000",Choice Provisions,Choice Provisions,5.00E+05,1.00E+06,500.0K,1.0M
Iron Front: Digital War Edition,2012-05-25,14.99,"500,000 .. 1,000,000","X1 Software, AWAR",Deep Silver,5.00E+05,1.00E+06,500.0K,1.0M
Talisman: Digital Edition,2014-02-25,6.99,"500,000 .. 1,000,000",Nomad Games,Nomad Games,5.00E+05,1.00E+06,500.0K,1.0M
Five Nights at Freddy's 4,2015-07-23,7.99,"500,000 .. 1,000,000",Scott Cawthon,Scott Cawthon,5.00E+05,1.00E+06,500.0K,1.0M
Hello Neighbor,2017-12-08,29.99,"500,000 .. 1,000,000",Dynamic Pixels,tinyBuild,5.00E+05,1.00E+06,500.0K,1.0M
RADical ROACH Remastered,2014-05-16,0.0,"500,000 .. 1,000,000",Pixel Puzzles,Pixel Puzzles,5.00E+05,1.00E+06,500.0K,1.0M
Navy Field 2 : Conqueror of the Ocean,2015-03-05,,"500,000 .. 1,000,000",SDEnterNet,SDEnterNet,5.00E+05,1.00E+06,500.0K,1.0M
CaesarIA,2015-01-20,0.0,"500,000 .. 1,000,000",rdt.32,rdt.32,5.00E+05,1.00E+06,500.0K,1.0M
Empires Mod,2008-07-28,0.0,"500,000 .. 1,000,000",Empires,Empires,5.00E+05,1.00E+06,500.0K,1.0M
One Troll Army,2016-05-20,0.0,"500,000 .. 1,000,000",FlyAnvil,tinyBuild,5.00E+05,1.00E+06,500.0K,1.0M
ONRAID,2017-04-18,0.0,"500,000 .. 1,000,000",Pragmatix Ltd,Pragmatix Ltd,5.00E+05,1.00E+06,500.0K,1.0M
Dwarfs - F2P,2012-10-18,0.0,"500,000 .. 1,000,000",Power of 2,Tripwire Interactive,5.00E+05,1.00E+06,500.0K,1.0M
